AverageTemperature,AverageTemperatureUncertainty,City,Year,Month,Day
16.592,0.36,Aguascalientes,1961,3,1
20.322,0.377,Aguascalientes,1961,4,1
23.476,0.463,Aguascalientes,1961,5,1
22.44,0.271,Aguascalientes,1961,6,1
20.103,0.368,Aguascalientes,1961,7,1
20.34,0.296,Aguascalientes,1961,8,1
20.282,0.267,Aguascalientes,1961,9,1
18.539,0.425,Aguascalientes,1961,10,1
16.634,0.246,Aguascalientes,1961,11,1
13.679,0.319,Aguascalientes,1961,12,1
13.115,0.348,Aguascalientes,1962,1,1
15.886,0.238,Aguascalientes,1962,2,1
17.25,0.327,Aguascalientes,1962,3,1
18.823,0.373,Aguascalientes,1962,4,1
22.833,0.229,Aguascalientes,1962,5,1
23.153,0.65,Aguascalientes,1962,6,1
21.175,0.461,Aguascalientes,1962,7,1
21.088,0.372,Aguascalientes,1962,8,1
20.234,0.662,Aguascalientes,1962,9,1
19.192,0.513,Aguascalientes,1962,10,1
15.303,0.341,Aguascalientes,1962,11,1
14.101,0.556,Aguascalientes,1962,12,1
14.181,0.538,Aguascalientes,1963,1,1
13.799,0.5,Aguascalientes,1963,2,1
18.096,0.462,Aguascalientes,1963,3,1
21.533,0.595,Aguascalientes,1963,4,1
22.638,0.794,Aguascalientes,1963,5,1
22.402,0.394,Aguascalientes,1963,6,1
20.586,0.22,Aguascalientes,1963,7,1
20.535,0.186,Aguascalientes,1963,8,1
20.114,0.348,Aguascalientes,1963,9,1
17.285,0.416,Aguascalientes,1963,10,1
15.59,0.18,Aguascalientes,1963,11,1
13.437,0.436,Aguascalientes,1963,12,1
12.614,0.376,Aguascalientes,1964,1,1
14.788,0.381,Aguascalientes,1964,2,1
17.389,0.334,Aguascalientes,1964,3,1
20.78,0.264,Aguascalientes,1964,4,1
22.511,0.368,Aguascalientes,1964,5,1
21.918,0.289,Aguascalientes,1964,6,1
21.263,0.193,Aguascalientes,1964,7,1
20.88,0.448,Aguascalientes,1964,8,1
20.201,0.298,Aguascalientes,1964,9,1
16.947,0.355,Aguascalientes,1964,10,1
16.159,0.304,Aguascalientes,1964,11,1
13.251,0.243,Aguascalientes,1964,12,1
13.057,0.344,Aguascalientes,1965,1,1
13.217,0.213,Aguascalientes,1965,2,1
16.972,0.485,Aguascalientes,1965,3,1
20.075,0.241,Aguascalientes,1965,4,1
22.417,0.334,Aguascalientes,1965,5,1
23.076,0.365,Aguascalientes,1965,6,1
20.641,0.274,Aguascalientes,1965,7,1
19.841,0.177,Aguascalientes,1965,8,1
20.277,0.238,Aguascalientes,1965,9,1
16.962,0.305,Aguascalientes,1965,10,1
17.263,0.539,Aguascalientes,1965,11,1
13.982,0.429,Aguascalientes,1965,12,1
12.068,0.373,Aguascalientes,1966,1,1
13.691,0.276,Aguascalientes,1966,2,1
16.61,0.396,Aguascalientes,1966,3,1
18.563,0.298,Aguascalientes,1966,4,1
22.571,0.144,Aguascalientes,1966,5,1
22.579,0.324,Aguascalientes,1966,6,1
21.273,0.421,Aguascalientes,1966,7,1
20.476,0.408,Aguascalientes,1966,8,1
20.26,0.355,Aguascalientes,1966,9,1
18.072,0.306,Aguascalientes,1966,10,1
15.289,0.111,Aguascalientes,1966,11,1
12.921,0.237,Aguascalientes,1966,12,1
12.127,0.313,Aguascalientes,1967,1,1
14.481,0.328,Aguascalientes,1967,2,1
17.508,0.347,Aguascalientes,1967,3,1
20.512,0.404,Aguascalientes,1967,4,1
22.396,0.228,Aguascalientes,1967,5,1
22.411,0.286,Aguascalientes,1967,6,1
21.048,0.606,Aguascalientes,1967,7,1
20.575,0.31,Aguascalientes,1967,8,1
19.261,0.285,Aguascalientes,1967,9,1
17.3,0.228,Aguascalientes,1967,10,1
16.174,0.282,Aguascalientes,1967,11,1
13.716,0.42,Aguascalientes,1967,12,1
13.637,0.227,Aguascalientes,1968,1,1
14.005,0.229,Aguascalientes,1968,2,1
14.986,0.32,Aguascalientes,1968,3,1
19.729,0.326,Aguascalientes,1968,4,1
22.362,0.363,Aguascalientes,1968,5,1
22.312,0.503,Aguascalientes,1968,6,1
20.431,0.419,Aguascalientes,1968,7,1
20.22,0.32,Aguascalientes,1968,8,1
19.767,0.328,Aguascalientes,1968,9,1
18.642,0.573,Aguascalientes,1968,10,1
15.474,0.285,Aguascalientes,1968,11,1
13.936,0.5,Aguascalientes,1968,12,1
13.881,0.318,Aguascalientes,1969,1,1
15.726,0.283,Aguascalientes,1969,2,1
16.836,0.351,Aguascalientes,1969,3,1
19.731,0.521,Aguascalientes,1969,4,1
22.337,0.305,Aguascalientes,1969,5,1
24.0,0.572,Aguascalientes,1969,6,1
21.975,0.217,Aguascalientes,1969,7,1
21.474,0.356,Aguascalientes,1969,8,1
20.539,0.53,Aguascalientes,1969,9,1
18.917,0.244,Aguascalientes,1969,10,1
16.367,0.256,Aguascalientes,1969,11,1
13.68,0.326,Aguascalientes,1969,12,1
12.949,0.317,Aguascalientes,1970,1,1
14.506,0.541,Aguascalientes,1970,2,1
16.489,0.318,Aguascalientes,1970,3,1
20.587,0.106,Aguascalientes,1970,4,1
22.236,0.372,Aguascalientes,1970,5,1
22.126,0.496,Aguascalientes,1970,6,1
20.831,0.617,Aguascalientes,1970,7,1
20.728,0.563,Aguascalientes,1970,8,1
19.754,0.269,Aguascalientes,1970,9,1
18.427,0.211,Aguascalientes,1970,10,1
15.063,0.289,Aguascalientes,1970,11,1
14.38,0.349,Aguascalientes,1970,12,1
14.566,0.266,Aguascalientes,1971,1,1
14.341,0.428,Aguascalientes,1971,2,1
18.099,0.296,Aguascalientes,1971,3,1
18.928,0.22,Aguascalientes,1971,4,1
22.383,0.405,Aguascalientes,1971,5,1
21.412,0.441,Aguascalientes,1971,6,1
20.389,0.583,Aguascalientes,1971,7,1
19.662,0.367,Aguascalientes,1971,8,1
20.136,0.538,Aguascalientes,1971,9,1
18.842,0.542,Aguascalientes,1971,10,1
16.188,0.328,Aguascalientes,1971,11,1
14.618,0.319,Aguascalientes,1971,12,1
14.112,0.179,Aguascalientes,1972,1,1
14.454,0.263,Aguascalientes,1972,2,1
17.146,0.14,Aguascalientes,1972,3,1
21.191,0.383,Aguascalientes,1972,4,1
22.645,0.34,Aguascalientes,1972,5,1
22.047,0.829,Aguascalientes,1972,6,1
20.948,0.503,Aguascalientes,1972,7,1
20.429,0.228,Aguascalientes,1972,8,1
20.415,0.419,Aguascalientes,1972,9,1
19.341,0.432,Aguascalientes,1972,10,1
17.356,0.464,Aguascalientes,1972,11,1
14.246,0.331,Aguascalientes,1972,12,1
13.059,0.378,Aguascalientes,1973,1,1
15.63,0.296,Aguascalientes,1973,2,1
17.739,0.551,Aguascalientes,1973,3,1
19.434,0.404,Aguascalientes,1973,4,1
22.745,0.515,Aguascalientes,1973,5,1
22.382,0.365,Aguascalientes,1973,6,1
20.666,0.552,Aguascalientes,1973,7,1
19.797,0.481,Aguascalientes,1973,8,1
20.291,0.202,Aguascalientes,1973,9,1
18.413,0.377,Aguascalientes,1973,10,1
15.989,0.167,Aguascalientes,1973,11,1
12.222,0.184,Aguascalientes,1973,12,1
14.474,0.256,Aguascalientes,1974,1,1
15.194,0.297,Aguascalientes,1974,2,1
17.685,0.221,Aguascalientes,1974,3,1
20.071,0.316,Aguascalientes,1974,4,1
21.889,0.491,Aguascalientes,1974,5,1
22.29,0.25,Aguascalientes,1974,6,1
19.872,0.468,Aguascalientes,1974,7,1
20.228,0.434,Aguascalientes,1974,8,1
19.716,0.358,Aguascalientes,1974,9,1
17.679,0.242,Aguascalientes,1974,10,1
15.665,0.302,Aguascalientes,1974,11,1
13.906,0.36,Aguascalientes,1974,12,1
13.233,0.227,Aguascalientes,1975,1,1
14.411,0.322,Aguascalientes,1975,2,1
17.975,0.292,Aguascalientes,1975,3,1
21.16,0.317,Aguascalientes,1975,4,1
21.709,0.213,Aguascalientes,1975,5,1
22.048,0.38,Aguascalientes,1975,6,1
20.168,0.481,Aguascalientes,1975,7,1
19.95,0.464,Aguascalientes,1975,8,1
19.225,0.511,Aguascalientes,1975,9,1
18.093,0.393,Aguascalientes,1975,10,1
15.752,0.293,Aguascalientes,1975,11,1
13.522,0.375,Aguascalientes,1975,12,1
13.173,0.386,Aguascalientes,1976,1,1
14.883,0.464,Aguascalientes,1976,2,1
18.2,0.315,Aguascalientes,1976,3,1
19.325,0.152,Aguascalientes,1976,4,1
21.669,0.348,Aguascalientes,1976,5,1
22.738,0.278,Aguascalientes,1976,6,1
19.787,0.467,Aguascalientes,1976,7,1
19.884,0.322,Aguascalientes,1976,8,1
19.803,0.308,Aguascalientes,1976,9,1
17.819,0.294,Aguascalientes,1976,10,1
14.266,0.42,Aguascalientes,1976,11,1
14.38,0.425,Aguascalientes,1976,12,1
13.75,0.277,Aguascalientes,1977,1,1
14.39,0.144,Aguascalientes,1977,2,1
18.194,0.402,Aguascalientes,1977,3,1
18.268,0.414,Aguascalientes,1977,4,1
22.194,0.217,Aguascalientes,1977,5,1
21.849,0.324,Aguascalientes,1977,6,1
20.523,0.515,Aguascalientes,1977,7,1
20.727,0.603,Aguascalientes,1977,8,1
20.316,0.712,Aguascalientes,1977,9,1
18.804,0.276,Aguascalientes,1977,10,1
15.469,0.382,Aguascalientes,1977,11,1
13.644,0.513,Aguascalientes,1977,12,1
13.288,0.599,Aguascalientes,1978,1,1
13.322,0.368,Aguascalientes,1978,2,1
16.938,0.291,Aguascalientes,1978,3,1
20.333,0.373,Aguascalientes,1978,4,1
22.272,0.338,Aguascalientes,1978,5,1
22.351,0.604,Aguascalientes,1978,6,1
21.415,0.376,Aguascalientes,1978,7,1
20.424,0.436,Aguascalientes,1978,8,1
19.731,0.417,Aguascalientes,1978,9,1
17.52,0.196,Aguascalientes,1978,10,1
16.504,0.227,Aguascalientes,1978,11,1
14.906,0.44,Aguascalientes,1978,12,1
13.576,0.463,Aguascalientes,1979,1,1
14.813,0.404,Aguascalientes,1979,2,1
17.839,0.385,Aguascalientes,1979,3,1
20.108,0.479,Aguascalientes,1979,4,1
21.764,0.481,Aguascalientes,1979,5,1
23.175,0.382,Aguascalientes,1979,6,1
22.067,0.322,Aguascalientes,1979,7,1
20.401,0.405,Aguascalientes,1979,8,1
19.662,0.325,Aguascalientes,1979,9,1
18.726,0.405,Aguascalientes,1979,10,1
15.035,0.309,Aguascalientes,1979,11,1
14.438,0.441,Aguascalientes,1979,12,1
12.933,0.431,Aguascalientes,1980,1,1
14.811,0.447,Aguascalientes,1980,2,1
18.402,0.282,Aguascalientes,1980,3,1
19.342,0.106,Aguascalientes,1980,4,1
22.802,0.114,Aguascalientes,1980,5,1
23.829,0.342,Aguascalientes,1980,6,1
21.821,0.351,Aguascalientes,1980,7,1
20.789,0.366,Aguascalientes,1980,8,1
20.429,0.181,Aguascalientes,1980,9,1
18.396,0.309,Aguascalientes,1980,10,1
15.397,0.202,Aguascalientes,1980,11,1
14.03,0.486,Aguascalientes,1980,12,1
11.975,0.327,Aguascalientes,1981,1,1
15.436,0.621,Aguascalientes,1981,2,1
16.888,0.328,Aguascalientes,1981,3,1
19.872,0.249,Aguascalientes,1981,4,1
22.062,0.36,Aguascalientes,1981,5,1
22.287,0.327,Aguascalientes,1981,6,1
20.714,0.303,Aguascalientes,1981,7,1
20.867,0.201,Aguascalientes,1981,8,1
20.037,0.261,Aguascalientes,1981,9,1
19.151,0.323,Aguascalientes,1981,10,1
16.51,0.282,Aguascalientes,1981,11,1
14.026,0.162,Aguascalientes,1981,12,1
14.736,0.352,Aguascalientes,1982,1,1
15.93,0.175,Aguascalientes,1982,2,1
18.857,0.435,Aguascalientes,1982,3,1
21.819,0.265,Aguascalientes,1982,4,1
22.634,0.503,Aguascalientes,1982,5,1
24.366,0.387,Aguascalientes,1982,6,1
20.783,0.445,Aguascalientes,1982,7,1
20.614,0.387,Aguascalientes,1982,8,1
20.363,0.18,Aguascalientes,1982,9,1
18.333,0.147,Aguascalientes,1982,10,1
15.429,0.32,Aguascalientes,1982,11,1
12.672,0.651,Aguascalientes,1982,12,1
12.199,0.317,Aguascalientes,1983,1,1
12.902,0.291,Aguascalientes,1983,2,1
15.658,0.508,Aguascalientes,1983,3,1
18.68,0.718,Aguascalientes,1983,4,1
22.681,0.493,Aguascalientes,1983,5,1
23.467,0.486,Aguascalientes,1983,6,1
20.549,0.169,Aguascalientes,1983,7,1
20.469,0.188,Aguascalientes,1983,8,1
19.965,0.222,Aguascalientes,1983,9,1
18.703,0.32,Aguascalientes,1983,10,1
16.013,0.248,Aguascalientes,1983,11,1
14.334,0.318,Aguascalientes,1983,12,1
13.698,0.41,Aguascalientes,1984,1,1
14.455,0.314,Aguascalientes,1984,2,1
17.828,0.266,Aguascalientes,1984,3,1
20.355,0.287,Aguascalientes,1984,4,1
21.531,0.181,Aguascalientes,1984,5,1
21.898,0.364,Aguascalientes,1984,6,1
19.668,0.676,Aguascalientes,1984,7,1
19.878,0.434,Aguascalientes,1984,8,1
18.945,0.282,Aguascalientes,1984,9,1
18.663,0.277,Aguascalientes,1984,10,1
16.123,0.293,Aguascalientes,1984,11,1
14.359,0.185,Aguascalientes,1984,12,1
12.739,0.254,Aguascalientes,1985,1,1
15.096,0.262,Aguascalientes,1985,2,1
18.388,0.478,Aguascalientes,1985,3,1
19.103,0.474,Aguascalientes,1985,4,1
22.943,0.449,Aguascalientes,1985,5,1
21.453,0.489,Aguascalientes,1985,6,1
19.736,0.429,Aguascalientes,1985,7,1
20.209,0.189,Aguascalientes,1985,8,1
20.119,0.279,Aguascalientes,1985,9,1
18.756,0.334,Aguascalientes,1985,10,1
15.975,0.239,Aguascalientes,1985,11,1
13.805,0.338,Aguascalientes,1985,12,1
13.23,0.28,Aguascalientes,1986,1,1
14.878,0.198,Aguascalientes,1986,2,1
16.08,0.307,Aguascalientes,1986,3,1
21.079,0.228,Aguascalientes,1986,4,1
22.606,0.456,Aguascalientes,1986,5,1
21.443,0.612,Aguascalientes,1986,6,1
20.057,0.216,Aguascalientes,1986,7,1
20.606,0.348,Aguascalientes,1986,8,1
20.141,0.306,Aguascalientes,1986,9,1
17.808,0.324,Aguascalientes,1986,10,1
16.891,0.116,Aguascalientes,1986,11,1
14.043,0.404,Aguascalientes,1986,12,1
12.767,0.363,Aguascalientes,1987,1,1
13.727,0.244,Aguascalientes,1987,2,1
15.859,0.173,Aguascalientes,1987,3,1
18.812,0.426,Aguascalientes,1987,4,1
20.894,0.407,Aguascalientes,1987,5,1
22.636,0.262,Aguascalientes,1987,6,1
21.216,0.224,Aguascalientes,1987,7,1
20.815,0.347,Aguascalientes,1987,8,1
21.242,0.318,Aguascalientes,1987,9,1
17.816,0.524,Aguascalientes,1987,10,1
15.726,0.32,Aguascalientes,1987,11,1
14.731,0.527,Aguascalientes,1987,12,1
12.9,0.361,Aguascalientes,1988,1,1
16.178,0.362,Aguascalientes,1988,2,1
16.757,0.242,Aguascalientes,1988,3,1
20.117,0.441,Aguascalientes,1988,4,1
22.687,0.396,Aguascalientes,1988,5,1
22.541,0.469,Aguascalientes,1988,6,1
20.731,0.234,Aguascalientes,1988,7,1
20.385,0.161,Aguascalientes,1988,8,1
19.954,0.327,Aguascalientes,1988,9,1
18.276,0.365,Aguascalientes,1988,10,1
16.752,0.387,Aguascalientes,1988,11,1
14.318,0.232,Aguascalientes,1988,12,1
14.919,0.658,Aguascalientes,1989,1,1
16.006,0.597,Aguascalientes,1989,2,1
16.88,0.316,Aguascalientes,1989,3,1
20.055,0.394,Aguascalientes,1989,4,1
22.956,0.358,Aguascalientes,1989,5,1
23.621,0.418,Aguascalientes,1989,6,1
21.536,0.215,Aguascalientes,1989,7,1
20.317,0.527,Aguascalientes,1989,8,1
19.408,0.231,Aguascalientes,1989,9,1
18.375,0.269,Aguascalientes,1989,10,1
16.619,0.277,Aguascalientes,1989,11,1
12.746,0.329,Aguascalientes,1989,12,1
14.548,0.435,Aguascalientes,1990,1,1
14.465,0.424,Aguascalientes,1990,2,1
17.938,0.319,Aguascalientes,1990,3,1
20.269,0.293,Aguascalientes,1990,4,1
23.35,0.241,Aguascalientes,1990,5,1
22.81,0.462,Aguascalientes,1990,6,1
20.247,0.332,Aguascalientes,1990,7,1
19.986,0.367,Aguascalientes,1990,8,1
19.326,0.497,Aguascalientes,1990,9,1
18.62,0.347,Aguascalientes,1990,10,1
16.36,0.547,Aguascalientes,1990,11,1
14.035,0.512,Aguascalientes,1990,12,1
13.679,0.264,Aguascalientes,1991,1,1
15.679,0.122,Aguascalientes,1991,2,1
18.271,0.352,Aguascalientes,1991,3,1
20.942,0.376,Aguascalientes,1991,4,1
22.853,0.548,Aguascalientes,1991,5,1
23.172,0.28,Aguascalientes,1991,6,1
19.615,0.21,Aguascalientes,1991,7,1
20.409,0.336,Aguascalientes,1991,8,1
19.073,0.14,Aguascalientes,1991,9,1
17.623,0.172,Aguascalientes,1991,10,1
15.632,0.191,Aguascalientes,1991,11,1
14.236,0.272,Aguascalientes,1991,12,1
12.085,0.395,Aguascalientes,1992,1,1
13.393,0.239,Aguascalientes,1992,2,1
17.296,0.247,Aguascalientes,1992,3,1
18.285,0.251,Aguascalientes,1992,4,1
20.877,0.576,Aguascalientes,1992,5,1
23.629,0.428,Aguascalientes,1992,6,1
21.246,0.255,Aguascalientes,1992,7,1
20.316,0.27,Aguascalientes,1992,8,1
19.907,0.293,Aguascalientes,1992,9,1
17.688,0.265,Aguascalientes,1992,10,1
15.228,0.386,Aguascalientes,1992,11,1
15.104,0.656,Aguascalientes,1992,12,1
14.06,0.308,Aguascalientes,1993,1,1
15.38,0.275,Aguascalientes,1993,2,1
16.761,0.188,Aguascalientes,1993,3,1
19.515,0.306,Aguascalientes,1993,4,1
21.45,0.804,Aguascalientes,1993,5,1
23.263,0.282,Aguascalientes,1993,6,1
20.841,0.184,Aguascalientes,1993,7,1
20.73,0.139,Aguascalientes,1993,8,1
19.677,0.193,Aguascalientes,1993,9,1
18.717,0.273,Aguascalientes,1993,10,1
16.869,0.356,Aguascalientes,1993,11,1
14.686,0.374,Aguascalientes,1993,12,1
13.801,0.419,Aguascalientes,1994,1,1
16.41,0.365,Aguascalientes,1994,2,1
18.298,0.467,Aguascalientes,1994,3,1
20.012,0.401,Aguascalientes,1994,4,1
23.604,0.44,Aguascalientes,1994,5,1
22.145,0.212,Aguascalientes,1994,6,1
21.377,0.289,Aguascalientes,1994,7,1
20.141,0.271,Aguascalientes,1994,8,1
19.725,0.355,Aguascalientes,1994,9,1
18.998,0.312,Aguascalientes,1994,10,1
17.525,0.33,Aguascalientes,1994,11,1
15.642,0.396,Aguascalientes,1994,12,1
14.065,0.4,Aguascalientes,1995,1,1
16.583,0.649,Aguascalientes,1995,2,1
18.295,0.249,Aguascalientes,1995,3,1
19.959,0.474,Aguascalientes,1995,4,1
23.625,0.437,Aguascalientes,1995,5,1
23.332,0.32,Aguascalientes,1995,6,1
21.181,0.259,Aguascalientes,1995,7,1
20.42,0.32,Aguascalientes,1995,8,1
20.137,0.396,Aguascalientes,1995,9,1
18.378,0.464,Aguascalientes,1995,10,1
17.018,0.143,Aguascalientes,1995,11,1
13.68,0.273,Aguascalientes,1995,12,1
13.261,0.51,Aguascalientes,1996,1,1
16.226,0.365,Aguascalientes,1996,2,1
16.951,0.315,Aguascalientes,1996,3,1
19.349,0.479,Aguascalientes,1996,4,1
23.581,0.362,Aguascalientes,1996,5,1
22.455,0.32,Aguascalientes,1996,6,1
21.668,0.409,Aguascalientes,1996,7,1
20.415,0.326,Aguascalientes,1996,8,1
19.824,0.265,Aguascalientes,1996,9,1
17.852,0.436,Aguascalientes,1996,10,1
15.45,0.284,Aguascalientes,1996,11,1
14.187,0.363,Aguascalientes,1996,12,1
12.334,0.319,Aguascalientes,1997,1,1
15.118,0.166,Aguascalientes,1997,2,1
17.223,0.202,Aguascalientes,1997,3,1
17.438,0.222,Aguascalientes,1997,4,1
21.247,0.244,Aguascalientes,1997,5,1
23.03,0.246,Aguascalientes,1997,6,1
21.527,0.373,Aguascalientes,1997,7,1
21.27,0.279,Aguascalientes,1997,8,1
20.707,0.482,Aguascalientes,1997,9,1
18.194,0.279,Aguascalientes,1997,10,1
16.528,0.298,Aguascalientes,1997,11,1
12.627,0.261,Aguascalientes,1997,12,1
12.914,0.582,Aguascalientes,1998,1,1
13.332,0.599,Aguascalientes,1998,2,1
17.417,0.386,Aguascalientes,1998,3,1
20.599,0.534,Aguascalientes,1998,4,1
23.889,0.62,Aguascalientes,1998,5,1
24.656,0.342,Aguascalientes,1998,6,1
22.131,0.229,Aguascalientes,1998,7,1
21.036,0.172,Aguascalientes,1998,8,1
20.615,0.227,Aguascalientes,1998,9,1
19.157,0.391,Aguascalientes,1998,10,1
17.298,0.304,Aguascalientes,1998,11,1
14.883,0.469,Aguascalientes,1998,12,1
13.132,1.298,Aguascalientes,1999,1,1
16.265,0.549,Aguascalientes,1999,2,1
17.83,0.361,Aguascalientes,1999,3,1
21.325,0.255,Aguascalientes,1999,4,1
22.887,0.251,Aguascalientes,1999,5,1
23.0,0.437,Aguascalientes,1999,6,1
20.425,0.503,Aguascalientes,1999,7,1
20.857,0.48,Aguascalientes,1999,8,1
20.313,0.476,Aguascalientes,1999,9,1
18.47,0.771,Aguascalientes,1999,10,1
15.288,0.493,Aguascalientes,1999,11,1
12.493,0.316,Aguascalientes,1999,12,1
14.07,0.436,Aguascalientes,2000,1,1
16.178,0.493,Aguascalientes,2000,2,1
18.382,0.469,Aguascalientes,2000,3,1
21.014,0.406,Aguascalientes,2000,4,1
23.143,0.706,Aguascalientes,2000,5,1
21.288,0.399,Aguascalientes,2000,6,1
21.224,0.395,Aguascalientes,2000,7,1
20.336,0.447,Aguascalientes,2000,8,1
20.769,0.696,Aguascalientes,2000,9,1
19.092,0.407,Aguascalientes,2000,10,1
16.581,0.777,Aguascalientes,2000,11,1
13.661,0.461,Aguascalientes,2000,12,1
14.007,0.633,Aguascalientes,2001,1,1
16.574,0.511,Aguascalientes,2001,2,1
17.045,0.47,Aguascalientes,2001,3,1
21.304,0.433,Aguascalientes,2001,4,1
22.722,1.156,Aguascalientes,2001,5,1
22.194,0.769,Aguascalientes,2001,6,1
21.335,0.437,Aguascalientes,2001,7,1
21.053,0.26,Aguascalientes,2001,8,1
20.119,0.31,Aguascalientes,2001,9,1
18.3,0.321,Aguascalientes,2001,10,1
15.596,0.339,Aguascalientes,2001,11,1
14.115,0.441,Aguascalientes,2001,12,1
13.665,0.667,Aguascalientes,2002,1,1
15.07,0.393,Aguascalientes,2002,2,1
18.496,0.293,Aguascalientes,2002,3,1
21.759,0.569,Aguascalientes,2002,4,1
23.825,0.67,Aguascalientes,2002,5,1
22.776,0.267,Aguascalientes,2002,6,1
20.497,0.618,Aguascalientes,2002,7,1
20.789,0.197,Aguascalientes,2002,8,1
20.169,0.153,Aguascalientes,2002,9,1
19.327,0.359,Aguascalientes,2002,10,1
15.634,0.247,Aguascalientes,2002,11,1
12.991,0.753,Aguascalientes,2002,12,1
14.155,0.427,Aguascalientes,2003,1,1
16.099,0.353,Aguascalientes,2003,2,1
17.532,0.245,Aguascalientes,2003,3,1
21.258,0.215,Aguascalientes,2003,4,1
24.208,0.434,Aguascalientes,2003,5,1
22.859,0.348,Aguascalientes,2003,6,1
20.683,0.329,Aguascalientes,2003,7,1
20.544,0.312,Aguascalientes,2003,8,1
20.16,0.366,Aguascalientes,2003,9,1
18.431,0.321,Aguascalientes,2003,10,1
16.96,0.379,Aguascalientes,2003,11,1
12.967,0.537,Aguascalientes,2003,12,1
12.481,0.302,Aguascalientes,2004,1,1
14.333,0.383,Aguascalientes,2004,2,1
18.116,0.256,Aguascalientes,2004,3,1
19.618,0.371,Aguascalientes,2004,4,1
22.463,0.215,Aguascalientes,2004,5,1
21.184,0.699,Aguascalientes,2004,6,1
21.131,0.363,Aguascalientes,2004,7,1
20.704,0.267,Aguascalientes,2004,8,1
19.71,0.121,Aguascalientes,2004,9,1
19.352,0.271,Aguascalientes,2004,10,1
16.16,0.343,Aguascalientes,2004,11,1
13.547,0.187,Aguascalientes,2004,12,1
14.635,0.392,Aguascalientes,2005,1,1
15.586,0.38,Aguascalientes,2005,2,1
16.676,0.146,Aguascalientes,2005,3,1
21.21,0.247,Aguascalientes,2005,4,1
22.557,0.2,Aguascalientes,2005,5,1
24.369,0.589,Aguascalientes,2005,6,1
21.975,0.412,Aguascalientes,2005,7,1
20.523,0.218,Aguascalientes,2005,8,1
20.768,0.157,Aguascalientes,2005,9,1
19.222,0.24,Aguascalientes,2005,10,1
16.377,0.251,Aguascalientes,2005,11,1
14.087,0.402,Aguascalientes,2005,12,1
13.971,0.522,Aguascalientes,2006,1,1
16.444,0.266,Aguascalientes,2006,2,1
18.501,0.151,Aguascalientes,2006,3,1
21.853,0.3,Aguascalientes,2006,4,1
22.597,0.296,Aguascalientes,2006,5,1
22.759,0.329,Aguascalientes,2006,6,1
21.429,0.342,Aguascalientes,2006,7,1
20.455,0.218,Aguascalientes,2006,8,1
19.915,0.251,Aguascalientes,2006,9,1
18.692,0.281,Aguascalientes,2006,10,1
15.745,0.436,Aguascalientes,2006,11,1
13.004,0.292,Aguascalientes,2006,12,1
13.73,0.207,Aguascalientes,2007,1,1
15.123,0.402,Aguascalientes,2007,2,1
18.242,0.229,Aguascalientes,2007,3,1
19.987,0.157,Aguascalientes,2007,4,1
22.763,0.238,Aguascalientes,2007,5,1
22.49,0.338,Aguascalientes,2007,6,1
20.96,0.297,Aguascalientes,2007,7,1
20.822,0.381,Aguascalientes,2007,8,1
20.366,0.216,Aguascalientes,2007,9,1
18.643,0.181,Aguascalientes,2007,10,1
16.183,0.137,Aguascalientes,2007,11,1
14.88,0.291,Aguascalientes,2007,12,1
13.739,0.457,Aguascalientes,2008,1,1
15.884,0.326,Aguascalientes,2008,2,1
16.895,0.449,Aguascalientes,2008,3,1
20.991,0.39,Aguascalientes,2008,4,1
22.787,0.185,Aguascalientes,2008,5,1
22.708,0.385,Aguascalientes,2008,6,1
20.507,0.371,Aguascalientes,2008,7,1
20.389,0.365,Aguascalientes,2008,8,1
19.459,0.274,Aguascalientes,2008,9,1
18.07,0.357,Aguascalientes,2008,10,1
15.252,0.168,Aguascalientes,2008,11,1
13.782,0.438,Aguascalientes,2008,12,1
14.813,0.248,Aguascalientes,2009,1,1
16.596,0.245,Aguascalientes,2009,2,1
18.64,0.169,Aguascalientes,2009,3,1
20.707,0.145,Aguascalientes,2009,4,1
23.061,0.36,Aguascalientes,2009,5,1
23.395,0.405,Aguascalientes,2009,6,1
22.392,0.504,Aguascalientes,2009,7,1
21.813,0.32,Aguascalientes,2009,8,1
20.414,0.135,Aguascalientes,2009,9,1
19.106,0.252,Aguascalientes,2009,10,1
15.384,0.265,Aguascalientes,2009,11,1
13.483,0.258,Aguascalientes,2009,12,1
12.541,0.364,Aguascalientes,2010,1,1
13.067,0.403,Aguascalientes,2010,2,1
16.696,0.258,Aguascalientes,2010,3,1
19.636,0.373,Aguascalientes,2010,4,1
23.486,0.258,Aguascalientes,2010,5,1
23.79,0.355,Aguascalientes,2010,6,1
20.939,0.428,Aguascalientes,2010,7,1
21.517,0.307,Aguascalientes,2010,8,1
20.621,0.181,Aguascalientes,2010,9,1
18.252,0.502,Aguascalientes,2010,10,1
15.282,0.238,Aguascalientes,2010,11,1
12.881,0.562,Aguascalientes,2010,12,1
13.5,0.474,Aguascalientes,2011,1,1
16.004,0.508,Aguascalientes,2011,2,1
18.984,0.573,Aguascalientes,2011,3,1
21.946,0.35,Aguascalientes,2011,4,1
24.312,0.239,Aguascalientes,2011,5,1
24.047,0.395,Aguascalientes,2011,6,1
21.386,0.211,Aguascalientes,2011,7,1
21.795,0.191,Aguascalientes,2011,8,1
20.625,0.314,Aguascalientes,2011,9,1
